ARTS_ARTICULO,ARTS_NOMBRE,ARTS_ARTICULO_EMP,PONDERADO,ARTS_ARTICULO_IMP,ARTS_TIPO_ART,ARTS_DESCRIPCION,ARTS_CLASIF_1,ARTS_CLASIF_2,ARTS_CLASIF_3,ARTS_CLASIF_4,ARTS_CLASIF_5,ARTS_CLASIF_6,ARTS_CLASIF_7,ARTS_CLASIF_8,ARTS_CLASIF_9,ARTS_CLASIF_10,ARTS_CLASIF_11,ARTS_CLASIF_12,ARTS_CLASIF_13,ARTS_CLASIF_14,ARTS_CLASIF_15,ARTS_CLASIF_16,ARTS_UNIMED_STOCK,ARTS_CODBAR_STOCK,ARTS_CONTROL_STOCK,ARTS_AJUS_CANT_UMS,ARTS_PORCMAX_AJUMS,ARTS_CON_PARTIDAS,ARTS_NROS_SERIE,ARTS_CON_TALLES,ARTS_TALLE,ARTS_COLOR,ARTS_SE_VENDE,ARTS_SE_COMPRA,ARTS_FECHA_ALTA,ARTS_FECHA_BAJA,ARTS_BLOQUEO_MOST,ARTS_VOLUMEN_EMB_UMS,ARTS_PESO_EMB_UMS,ARTS_CANT_BULT_UMS,ARTS_UNIMED_HOMSTO,ARTS_FACTOR_HOMSTO,ARTS_CUENTA,ARTS_SE_PRODUCE,ARTS_CONSUMO_COM,ARTS_MODO_STOC_MIN,ARTS_STOCK_MINIMO,ARTS_GENERA_MOVSTK,ARTS_CLASIF_UM_ART,ARTS_PORC_DMAXCAOF,ARTS_HABIL_PPP,ARTS_COSTEO_CIEMES,ARTS_DIVI_ASI_CM,ARTS_ESPECIE_GRANO,ARTS_TIPO_GRANO,ARTS_VARIEDAD_GRANO,ARTS_CUENTA_ANTICIPO_LIQ,ARTS_CODIGO_PROD_COT,ARTS_CODIGO_UM_COT,ARTS_FACTOR_UM_COT,ARTS_UNIMED_DIM,ARTS_LARGO_DIM,ARTS_ANCHO_DIM,ARTS_ALTO_DIM,ARTS_DIAS_EXIS_ANTES_USO,ARTS_UMS_ES_UCMI,ARTS_UM_UCMI,ARTS_FACTOR_UM_UCMI,ARTS_CODBAR_UCMI,ARTS_DESCRIPCION_WS_AFIP,ARTS_DPOS_CONSUMO_COMP,ARTS_CLASIF_1_CAD1,ARTS_CLASIF_2_CAD2,ARTS_CLASIF_3_CAD3,ARTS_CLASIF_4_CAD4,ARTS_OPERA_CODBAR_PARTIDAS,ARTS_ASIGNA_AUTO_CODBAR_PARTIDAS,ARTS_APLICA_CTRL_CODBAR_PARTIDAS,ARTS_HABIL_MULTINODO,ARTS_NUEVAS_PART_BLOQUAR_AUT,ARTS_UTILIZA_CODIGO_BARRA,ARTS_CAUSA_BLOQ_PART_AUT,ARTS_REQ_ANAL_LAB_PARA_INGRESO,ARTS_REQ_IDENT_DEPOSITO_INGR_OTL,ARTS_STOCK_MAXIMO,ARTS_EXIGE_VENCIM_PARTIDAS,ARTS_EXIGE_NUMERO_SERIE_PART
20185,BUJÍA PREC FORD RANGER/TRANSIT MOTORO PUMA 2.2/3.2,LEIGG031,0.0006478174198542094,LEIGG031,COM,BOSCH= 0250203018 BERU= GE122 FORD= 186466 HESCHER= HC601 KESSEL=Q9973,34,12,22,2,0,4,0,,,,,,,,,,UN,LEIGG031,1,0,0,0,0,0,,,1,1,2021-03-12 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20178,BUJÍA PREC  TOYOYA  4-RUNNER 2.4 - HILLUX - LAND CRUISER,LEIGG024,0.0006478173439997936,LEIGG024,COM,BOSCH= 0 250 202 096 BERU = GV968 KESSEL =C9728 HERSCHER=HC205 VALEO 345916,34,12,22,3,0,1,0,,,,,,,,,,UN,LEIGG024,1,0,0,0,0,0,,,1,1,2021-03-12 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
10416,FILTRO  AIRE Chevrolet Aveo 1.6 16V,LX1915,0.000647647885234722,LX1915,COM,MANN: C2324 FRAM: CA9902 RV OEM: BOSCH: 0986AF2071//F026400043//S0043; CHEVROLET: 42386928//96536696//96536696D//96536697// DAEWOO: 42386928//96536696//96536697,12,11,36,3,0,3,0,,,,,,,,,,UN,LX1915,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,842131,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
9119,BBA FRENO CITROEN AX/ZX (1987-1997),LP1228,0.0006475224978852755,LP1228,COM,BBA FRENO CITROEN AX/ZX (1987-1997)  _x000D_,8,7,35,4,0,2,0,,,,,,,,,,UN,LP1228,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
12006,Cable freno tras izq FORD RANGER 13/...,FR4591,0.0006472126325964137,FR4591,COM,Cable freno tras izq FORD RANGER 13/... LARGO 1740 MM OEM DB392A809BA - EB3Z2A635H - EB3C2A809BB - 2308531,15,7,33,3,0,3,0,,,,,,,,,,UN,FR4591,1,0,0,0,0,0,,,1,1,2021-10-18 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
12935,KIT DIST Renault Logan-Sandero-Symbol 1.6 8v (96x17.3xs),530060410,0.0006463613184870141,530060410,COM,GATES-K015662XS / SKF-  / LUCAS-LKTBN794,17,2,3,3,0,1,0,,,,,,,,,,UN,530060410,1,0,0,0,0,0,,,1,1,2019-05-28 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
1717,K050640,5PK1625-9,0.0006462759822691513,5PK1625-9,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,75675,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
25886,BIELETA FIAT Grand Siena/Mobi/Palio/Uno I/D - Del,AP34116,0.0006450981148993967,AP34116,COM,"OE:51868333-NAKATA:NB6081-MONROE:MO0326/LT60030-CORVEN:5RT20032  DEICAS: BL1252

",46,3,146,3,0,1,0,,,,,,,,,,UN,AP34116,1,0,0,0,0,0,,,1,1,2025-02-12 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870894,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
15118,P FRE DEL BMW Serie 1 04/,GDB1611,0.0006444178524978023,GDB1611,COM,(05P1241/113100/45120/N1722/690847/181662/400847/PAF0847),22,7,18,4,0,1,0,,,,,,,,,,UN,GDB1611,1,0,0,0,0,0,,,1,1,2021-02-26 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
16384,Axial/Precap FIAT Punto 1/08-12/15,JARB0016,0.0006442521864535245,JARB0016,COM,"Axial/Precap FIAT Punto 1/08-12/15 Rosca Lado Caja M14x1,5 Rosca Lado Extremo M14x1,5 Largo 274mm",22,14,216,4,0,1,0,,,,,,,,,,UN,JARB0016,1,0,0,0,0,0,,,1,1,2021-09-23 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870894,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20262,"BUJIA (AP6FS) FORD FALCON, F100, FAIRLANE Y SIERRA 1.6",LSPP6FS,0.0006440936507243394,LSPP6FS,COM,"BUJIA DIAM. ROSC. 18 MM HEX. 20,8 MM LARG. ROSC. 11,2 MM NGK AP6FS BOSCH D7BC BUJIA (AP6FS) FORD FALCON, F100, FAIRLANE Y SIERRA 1.6 ",34,12,69,2,0,4,0,,,,,,,,,,UN,LSPP6FS,1,0,0,0,0,0,,,1,1,2018-12-28 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
10753,FILTRO ACEITE RENAULT R-18 R-19 D R-21 Trafic Fuego,OC1009,0.000642785010341611,OC1009,COM,MANN: W920/25 FRAM: PH4887 OEM: CHEVROLET: RE000925 ISUZU: 8-94201-942-2 RENAULT: 7700695804 RENAULT: 7702073777,12,11,44,2,0,4,0,,,,,,,,,,UN,OC1009,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,842131,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
11888,CAB FRE delantero VW AMAROK,FR4132,0.0006422958252136133,FR4132,COM,delantero VW AMAROK,15,7,33,3,0,3,0,,,,,,,,,,UN,FR4132,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
2291,CO DIST 76101x30XS/5478XS/T741 MAZDA Mazda dientes redondos,76101X30XS,0.0006421714239715733,76101X30XS,COM,CO DIST 76101x30XS/5478XS/T741 MAZDA Mazda dientes redondos  _x000D_,2,2,2,3,0,1,0,,,,,,,,,,UN,25649,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
504,7445,10X1130-4,0.0006418401677374338,10X1130-4,COM,GATES,2,2,8,3,0,4,0,,,,,,,,,,UN,165336,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
1481,K040305 / K040306,4PK775-9,0.0006414741701808222,4PK775-9,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,25304,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
2084,K060845 / 6PK2145,6PK2145-9,0.0006414404908201723,6PK2145-9,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,166872,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
10955,FILTRO ACEITE FIAT Punto EVO 1.4 FORD Ka 1.3 TDCI SUZUKI SWIFT III 1.3,OX371D,0.0006413540167860714,OX371D,COM,MANN: HU713/1X FRAM: CH9713ECO OEM: CHRYSLER: 0000071765460; CHRYSLER: 00K68094002AA: CHRYSLER: 68102241AA CHRYSLER: 71769641; CHRYSLER: 73500049 CHRYSLER: K68102241AA CITROËN: 1616315680 CITROËN: 1630730680 CITROËN: 1631226580 FIAT: 0000055245952 FIAT: X,12,11,44,4,0,4,0,,,,,,,,,,UN,OX371D,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,842131,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
2543,K070786 / 7PK1998,7PK1995-9,0.0006401465661941243,7PK1995-9,COM,,2,2,4,3,0,4,0,,,,,,,,,,UN,7PK1995-9,1,0,0,0,0,0,,,1,1,2021-11-03 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
6535,Tapa de válvulas Motor Ford Transit 2.4 16v,JS76424,0.0006399196097818171,JS76424,COM,,6,5,61,4,0,3,0,,,,,,,,,,UN,JS76424,1,0,0,0,0,0,,,1,1,2020-07-13 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
3429,T38368 TENSOR FIAT,T38368,0.0006398247917619696,T38368,COM,T38368	FIAT	46548452	VKM 32023	EUR			NO	NO_x000D_,2,16,14,3,0,4,0,,,,,,,,,,UN,388508,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
24913,EXTREMO NISSAN Frontier NP300 17 -> Izquierdo - Delantera,AP26234,0.0006393582112499036,AP26234,COM,,46,3,39,3,0,3,0,,,,,,,,,,UN,AP26234,1,0,0,0,0,0,,,1,1,2025-01-09 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870894,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
20173,BUJÍA PREC  MAZDA - ISUZU - SUZUKI - HYUNDAI - CHEVROLET/GM/OPEL.,LEIGG019,0.0006389400258551678,LEIGG019,COM,BOSCH= 0 250 202 085 BERU = GV946 KESSEL =C9711 HERSCHER=HC159,34,12,22,4,0,4,0,,,,,,,,,,UN,LEIGG019,1,0,0,0,0,0,,,0,1,2021-03-12 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
10378,FILTRO  AIRE BMW 118 i / 120 i / 318 i / 320 i / X1 18I,LX1651,0.0006389016435207334,LX1651,COM,MANN: C1361 FRAM: CA9951 OEM: BMW: 13717532754;13621438687;,12,11,36,4,0,1,0,,,,,,,,,,UN,LX1651,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,842131,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
8185,P FRE DEL BMW SERIE 71-3-5-Z4,05P1271,0.0006389012642486541,05P1271,COM,(05P1271/105200/N1716/930975/181683/690975/400975/PAF0975//GDB1559),8,7,18,4,0,1,0,,,,,,,,,,UN,05P1271,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
1522,K040362 / 4PK923,4PK920-4,0.0006387150416576734,4PK920-4,COM,GATES,2,2,4,3,0,4,0,,,,,,,,,,UN,167240,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,401039,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
19911,SONDA LAMBDA FORD ECOSPORT 2.0 1.6,FI-80076,0.0006386193133848353,FI-80076,COM,SONDA LAMBDA FORD ECOSPORT 2.0 1.6 REF.ORIG.: 0258003183 / 1035595,32,12,98,3,0,1,0,,,,,,,,,,UN,FI-80076,1,0,0,0,0,0,,,1,1,2021-04-28 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
7896,Guia valvulas Honda 1.4/1.5 8/16v (5.5x11x10) 8 piezas,RS09311,0.0006379519462339402,RS09311,COM,MATERIAL : FPM - LABIO : BREF,6,6,185,3,0,1,0,,,,,,,,,,UN,9311BREF,1,0,0,0,0,0,,,1,1,2017-12-15 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
20215,CAB BUJ RENAULT CLIO II-KANGOO-LOGAN-MEGANE-SYMBOL 1.6 8V (K7M),LEIHTR13SC,0.0006376532315442123,LEIHTR13SC,COM,CABLE DE BUJIA RENAULT CLIO II - KANGOO - LOGAN - MEGANE - SANDERO - SCENIC - SYMBOL 1.6 8V (K/M) NGK SC-R13,34,12,112,3,0,4,0,,,,,,,,,,UN,LEIHTR13SC,1,0,0,0,0,0,,,1,1,2018-12-11 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,851110,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5301,AMORT DEL Mitsubishi camion canter Todos Hidráulico Original,85024HOP,0.0006374731531609177,85024HOP,COM,Mitsubishi camion canter Todos Del Hidráulico Original_x000D_,4,3,6,4,0,2,0,,,,,,,,,,UN,85024HOP,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5307,AMORT DEL Internacional Camion 4700 Todos Hidráulico Original,85030HOP,0.0006374731531609177,85030HOP,COM,Internacional Camion 4700 Todos del Hidráulico Original_x000D_,4,3,6,4,0,2,0,,,,,,,,,,UN,85030HOP,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5335,AMORT MB Hidráulico Original,85112HOP,0.0006374731531609177,85112HOP,COM,MB OmRSD371/73DyTy3ºE/371-73 92/.OH4000CMP-DyT 97/ Hidráulico Original_x000D_ FRM 72071 Corven 76246 Monroe - Cofap L12657 Nakata AC36075 Sachs 314-342,4,3,31,4,0,2,0,,,,,,,,,,UN,85112HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5338,AMORT DEL Mercedes Benz Atego 1725/42 Todos Hidráulico Original,85115HOP,0.0006374731531609177,85115HOP,COM,Mercedes Benz Atego 1725/42 Todos Del Hidráulico Original_x000D_ SACHS314-923,4,3,6,4,0,2,0,,,,,,,,,,UN,85115HOP,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5389,AMORT TRA El Detalle Hidráulico Original,90040HOP,0.0006374731531609177,90040HOP,COM,El Detalle tras Hidráulico Original_x000D_,4,3,10,4,0,0,0,,,,,,,,,,UN,90040HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5413,AMORT DEL Volvo Omn.B12 Hidráulico Original,90103HOP,0.0006374731531609177,90103HOP,COM,Volvo Omn.B12 Hidráulico Original FRM 98025 Corven 81345 Monroe - Cofap 45165 Nakata - Sachs 314-976,4,3,6,4,0,2,0,,,,,,,,,,UN,90103HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5418,AMORT DEL Chevrolet Camion Kodiak 14/190 97/..Hidráulico Original,90108HOP,0.0006374731531609177,90108HOP,COM,Chevrolet Camion Kodiak 14/190 97/..Hidráulico Original FRM 98039 Corven 81544 Monroe - Cofap 45151 Nakata - Sachs 315-095 OEM 98414530,4,3,6,4,0,2,0,,,,,,,,,,UN,90108HOP,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5434,AMORT DEL Volvo Omnibus B9S/B9R Hidráulico Original,90131HOP,0.0006374731531609177,90131HOP,COM,Volvo Omnibus B9S/B9R Del Hidráulico Original FRM - Corven - Monroe - Cofap 45166 Nakata - Sachs 312-558,4,3,6,4,0,2,0,,,,,,,,,,UN,90131HOP,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5436,AMORT DEL Scania Omnibus K 310 / 420 Eje Rígido Hidráulico Original,90133HOP,0.0006374731531609177,90133HOP,COM,Scania Omnibus K 310 / 420 Eje Rígido Hidráulico Original,4,3,6,4,0,2,0,,,,,,,,,,UN,90133HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5438,AMORT Scania Omnibus K 310/380/420 3º Eje/ OMNIB OH1618L,90135HOP,0.0006374731531609177,90135HOP,COM,Scania Omnibus K 310/380/420 3º Eje Hidráulico Original,4,3,31,4,0,2,0,,,,,,,,,,UN,90135HOP,1,0,0,0,0,0,,,0,1,2017-06-22 00:00:00,,1,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
5449,AMORT Volvo Omnibus B12R Miki Eje Motriz 2008/…,90147HOP,0.0006374731531609177,90147HOP,COM,Volvo Omnibus B12R Miki Eje Motriz 2008/…,4,3,31,4,0,1,0,,,,,,,,,,UN,90147HOP,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870880,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
17661,CAÑERIA EMBRAGUE MERIVA,A54070.01,0.0006370697593772782,A54070.01,COM,,29,1,197,4,0,1,0,,,,,,,,,,UN,A54070.01,1,0,0,0,0,0,,,1,1,2018-07-04 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,870893,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
26026,"BBA DE ACEITE REN: Master/Laguna/Trafic 2.5D, 2.5DCI, Motor DOHC",BC801648A,0.0006364603450001138,BC801648A,COM,Codigo OEM 8200591124 / 8200171405 / 7701705320 / 7701206215 / 7700100894 / 8200171402 / 8200741642 / 5001859766 / 1501000QAD Engranaje de mando 24 Dientes Equivalencia FF 6643,16,17,219,3,0,4,0,,,,,,,,,,UN,BC801648A,1,0,0,0,0,0,,,1,1,2025-02-13 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,0,0,0
6451,Junta de tapa de válvulas IVECO Daily 2.8,JS75626,0.0006363408742951059,JS75626,COM,,6,5,61,3,0,3,0,,,,,,,,,,UN,JS75626,1,0,0,0,0,0,,,1,1,2019-09-09 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
21319,ESPUMA DE POLIURETANO EXPANSIVO USO GENERAL - 230gr,TK326992,0.000636263654499742,TK326992,COM,"ESPUMA DE POLIURETANO EXPANSIVO USO GENERAL - 230gr Es recomendado para una amplia gama de aplicaciones: aislamiento, armado, pegado, aislamiento acústico y sellado; Instalación, fijación y aislamiento de puertas y ventanas. Relleno y sellado de rendijas",40,19,126,2,0,4,0,,,,,,,,,,UN,7898472257731,1,0,0,0,0,0,,,1,1,2020-11-02 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,350610,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
7554,Compresor aire Mb Knorr LK38 (25x35x6),RS03025,0.0006362400637764039,RS03025,COM,MATERIAL : FPM - LABIO : BRGF,6,6,181,2,0,1,0,,,,,,,,,,UN,514985,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
6783,Juego comp motor c/retenes s/banc (metal) FIAT Palio/Siena 1.3 8v Fire,JS80232,0.0006361809731864348,JS80232,COM,,6,5,50,4,0,1,0,,,,,,,,,,UN,3900,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848410,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
6317,"BA866 BBA AGUA ALFA ROMEO 145/146/147/156  1,9/2,4 jtd POLEA DE 48 MM.",BA866,0.0006359733596501767,BA866,COM,BA866 BBA AGUA ALFA ROMEO 145/146/147/156 MOTOR 1.9JTD 166 MOTOR 2.4 JTD POLEA DE 48 MM.,5,4,5,3,0,2,0,,,,,,,,,,UN,BA866,1,0,0,0,0,0,,,1,1,2019-01-24 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,841330,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
13345,POLEA MARCHA LIBRE Renault Clio D4f,535008010,0.0006353169155351679,535008010,COM,POLEA MARCHA LIBRE RENAULT CLIO D4F GATES OAP7231 SKF VKM03615 DAYCO ALP2369,17,16,123,3,0,1,0,,,,,,,,,,UN,535008010,1,0,0,0,0,0,,,1,1,2019-07-02 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,848280,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
8527,P FRE TRA CITROEN C4 G PICASSO II/ PEU 308 2013,05P1838,0.0006348597409706708,05P1838,COM,OEM EJS1/2D250/BA - PAF1184,8,7,18,4,0,1,0,,,,,,,,,,UN,05P1838,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
16275,CAM FRE DEL FORD F100 (HF120/BD0210),RPTA01080,0.0006345589023572984,RPTA01080,COM,CAMPANA DE FRENO FORD F-100 66/81 (HF120/BD0210) CODIGO ANTERIOR RPTA01450,22,7,51,3,0,3,0,,,,,,,,,,UN,RPTA01080,1,0,0,0,0,0,,,1,1,2017-06-22 00:00:00,,0,0,0,0,UN,1,110600001,0,1,1,0,1,,0,0,0,,,,,,871494,1,1,,,,,0,1,,0,,,,,,,,0,0,0,1,0,1,,0,0,,0,0
