codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
GDB1683,https://icepar.specparts.shop/products/detail?slug=trw_gdb1683-269808,703,,GDB1683,P FRE DEL VOLVO V70,(05P1255/148200/46470/N1472/930923/181775/690923/PAF0923),"[""FORD MONDE 18 TDCI (2007 AL 2009)"", ""FORD MONDE 2.0 16¥ (2005 AL 2009)"", ""FORD MONDEO 2.0 GDTI ECOBOOST (2011 AL 2018)"", ""FORD MONDEG 2.0 GDTI ECOBOOST AT (2017 AL 2026)"", ""FORD MONDEGC 2.0 GDTI HIBRIDO (2019 AL 2026)"", ""FORD MONDEG 2.0 5T TDCI (2004 AL 2007)"", ""FORD MONDEG 2.0 TDCI (2009 AL 2014)"", ""FORD MONDEC 2.0 TDDI (2005 AL 2007}"", ""FORD MONDEO 2.3 (2008 AL 2014)"", ""FORD MONDEC 2.5 T (2009 AL 2011, 2015 AL 2018)"", ""FORD 5-MAX 18 TDCI (2008 AL 2010)"", ""FORD 5-MAX 2.0 16V (2010 AL 2015)"", ""FORD 5-MAX 2.0 GDTI ECOBOOST AT (2017 AL 2022)"", ""FORD 5-MAX 2.3 16V AT (2008 AL 2016)"", ""LAND ROVER FREELANDER 2.0 14 (2012 AL 2014)"", ""LAND ROVER FREELANDER 2.2 TD4 (2008 AL 2014)"", ""LAND ROVER FREELANDER 3.2 16 (2008 AL 2014)"", ""VOLVO 560 2.OT T4 (2011 AL 2015)"", ""VOLVO 560 3.0T TS5 (2011 AL 2016)"", ""VOLVO 560 3.0T Té (2012 AL 2022)"", ""VOLVO 580 2.9 (2013 AL 2015)"", ""VOLVO 580 3.2 (2007 AL 2011)"", ""VOLVO V60 3.0T T6 (2013 AL 2015)"", ""VOLVO V70 3.2 (2008 AL 2011)"", ""VOLVO XC70 3.2 (2009 AL 2012)""]",25,"[""CANTIDAD DE PASTILLAS: 4"", ""ESPESOR DE PASTILLA EXTERIOR: 19.0 mm"", ""ANCHO DE PASTILLA INTERIOR: 72.0 mm"", ""LARGO DE PASTILLA INTERIOR: 156.4 mm"", ""ANCHO DE PASTILLA EXTERIOR: 72.0 mm"", ""LARGO DE PASTILLA EXTERIOR: 156.4 mm"", ""ESPESOR DE PASTILLA INTERIOR: 19.0 mm"", ""POSICION: DELANTERO""]",8,"[""ICER: 181775"", ""LITTON: 46341"", ""POS: 0923""]",3,,,56.0216
GDB1780,https://icepar.specparts.shop/products/detail?slug=trw_gdb1780-269809,703,,GDB1780,P FRE TRA IVECO DAILY III,(N1283/801035/691035/151880/05P1461/PAF1035),"[""MECC DAILY 3.0 (2020 AL 2026)"", ""MECC DAILY 3.0 CRDI (2016 AL 2026)"", ""MECC DAILY 30513 PASO 3000 (2020 AL 2026)""]",3,"[""ESPESOR DE PASTILLA EXTERIOR: 22.8 mm"", ""LARGO DE PASTILLA INTERIOR: 184.2 mm"", ""ANCHO DE PASTILLA INTERIOR: 64.3 mm"", ""LARGO DE PASTILLA EXTERIOR: 184.2 mm"", ""CANTIDAD DE PASTILLAS: 4"", ""ANCHO DE PASTILLA EXTERIOR: 64.8 mm"", ""ESPESOR DE PASTILLA INTERIOR: 22.8 mm"", ""POSICION: TRASERO""]",8,"[""FRAS-LE: PD/201"", ""ICER: 151880"", ""POS: 1035""]",3,,,29.6331
GDB3370,https://icepar.specparts.shop/products/detail?slug=trw_gdb3370-269820,703,,GDB3370,P FRE TRA HYUNDAI / KIA ATOS II - I 10,(05P1411/113502/46410/N1267/181710/690915/PAF0915),"[""HYUNDAI 110 1.2 16¥ (2010 AL 2017)"", ""KIA PICANTO 1.1 (2006 AL 2010)""]",2,"[""ANCHO DE PASTILLA EXTERIOR: 410 mm"", ""ANCHO DE PASTILLA INTERIOR: 41.0 mm"", ""ESPESOR DE PASTILLA INTERIOR: 14.8 mm"", ""CANTIDAD DE PASTILLAS: 4"", ""ESPESOR DE PASTILLA EXTERIOR: 14.8 mm"", ""LARGO DE PASTILLA EXTERIOR: 92.4mm"", ""LARGO DE PASTILLA INTERIOR: 92.4 mm"", ""POSICION: TRASERO""]",8,"[""ICER: 181710"", ""POS: 0915""]",2,,,27.2002
GDB3380,https://icepar.specparts.shop/products/detail?slug=trw_gdb3380-269821,703,,GDB3380,P FRE DEL MITSUBISHI L200 2.5 Sport 04/,(PD500/05P1334/112901/45020/N1337/690806/RCPT08860/PAF0806),[],0,"[""ANCHO: 56.5 mm"", ""LARGO: 1512 mm"", ""ESPESOR: 14.4 mm"", ""POSICION: DELANTERO"", ""CANTIDAD DE PASTILLAS: 4""]",5,"[""FRAS-LE: PD/500"", ""LITTON: 45020"", ""POS: 0806""]",3,,,19.7223
GDB3449,https://icepar.specparts.shop/products/detail?slug=trw_gdb3449-269823,704,,GDB3449,P FRE TRA KIA CARNIVAL- Hyundai H1 2007 en adelante,(05P1450/128802/46300/N1292/181839/690901/PAF0901),"[""HYUNDAI H-1 2.5 CRDI (2008 AL 2014)"", ""HYUNDAI VERACRUZ 3.0 CRDI (2009 AL 2011)"", ""HYUNDAI VERACRUZ 3.8 V6 (2009 AL 2011)"", ""KIA CARNIVAL 22 CRDI (2022 AL 2026)"", ""KIA CARNIVAL 22 CRDI CVT (2016 AL 2022)""]",5,"[""ANCHO: 47.8 mm"", ""LARGO: 116.3 mm"", ""ESPESOR: 15.5 mm"", ""CANTIDAD DE PASTILLAS: 4"", ""POSICION: TRASERO""]",5,"[""BENDIX: DB1957"", ""FERODO: FDB4114"", ""FERODO: FSL4114"", ""FMSI: 8418-D1302"", ""FMSSI: D1302-8418"", ""FMSI: D1963-9188"", ""FMSI: D2309-8418"", ""HEQ: 5P1192"", ""HEQ: 5P1691"", ""ICER: 181839"", ""KASHIYAMA: D-11239"", ""KASHIYAMA: D-11239M-01"", ""KASHIYAMA: D11239M"", ""KASHIYAMA: D11391MH"", ""KASHIYAMA: D11391MHO1"", ""OEM: PNO457"", ""POS: 0901"", ""REMSA: 1288 02"", ""SANGSIN: 5P1192"", ""WVA: 24599"", ""WVA: 24600"", ""WVA: 24686""]",22,,,49.5728
GDB1672,https://icepar.specparts.shop/products/detail?slug=trw_gdb1672-269905,704,,GDB1672,P FRE TRA VOLKSWAGEN TOUAREG,(181815/400959/05P1284/PAF0959),"[""AUDI Q7 2.0 TFSI (2016 AL 2026)"", ""AUDI Q7 3.0 V6 55 TFSI (2019 AL 2026)"", ""AUDI Q7 2.0 V6 TDI (2016 AL 2022)"", ""VOLKSWAGEN TOUAREG 2.5 R5 TDI (2003 AL 2010)"", ""VOLKSWAGEN TOUAREG 3.0 V6 TDI (2013 AL 2016)"", ""VOLKSWAGEN TOUAREG 3.6 V6 FSI HIBRID (2013 AL 2016)"", ""VOLKSWAGEN TOUAREG 3.6 VR6 FSI (2008 AL 2011)"", ""VOLKSWAGEN TOUAREG 4.2 V& (2002 AL 2009)"", ""VOLKSWAGEN TOUAREG 4.2 V& FSI (2008 AL 2012)""]",9,"[""ANCHO DE PASTILLA EXTERIOR: 53.9 mm"", ""CANTIDAD DE PASTILLAS: 4"", ""LARGO DE PASTILLA EXTERIOR: 141.5 mm"", ""LARGO DE PASTILLA INTERIOR: 1415 mm"", ""ANCHO DE PASTILLA INTERIOR: 53.9 mm"", ""ESPESOR DE PASTILLA INTERIOR: 19.0 mm"", ""ESPESOR DE PASTILLA EXTERIOR: 19.0 mm"", ""POSICION: DELANTERO""]",8,"[""ICER: 181815"", ""POS: 0959""]",2,,,35.2758
GDB264,https://icepar.specparts.shop/products/detail?slug=trw_gdb264-269909,704,,GDB264,P FRE DEL M.BENZ 200-220-230-240-250-420-450-500-560 70/82,(05P211/37311/800114/930114/180323/400114/PAF0114),"[""MERCEDES BENZ 230 2.3 (1983 AL 1993)"", ""MERCEDES BENZ 230 2.3CE (1983 AL 1994)"", ""MERCEDES BENZ 230 2.3 TE (1983 AL 1992)"", ""MERCEDES BENZ 280 2.8 (1983 AL 1992)"", ""MERCEDES BENZ 280 C280 (1983 AL 1984)"", ""MERCEDES BENZ 280 C280 TE (1983 AL 1985)"", ""MERCEDES BENZ 280 CE (1983 AL 1985)"", ""MERCEDES BENZ 280 E (1983 AL 1984)"", ""MERCEDES BENZ 280 SE (1983 AL 1985)"", ""MERCEDES BENZ 280 SEC (1983 AL 1986)"", ""MERCEDES BENZ 280 SEL (1983 AL 1985)""]",11,"[""ESPESOR DE PASTILLA INTERIOR: 17.5 mm"", ""LARGO DE PASTILLA EXTERIOR: 89.7 mm"", ""ANCHO DE PASTILLA EXTERIOR: 73.8 mm"", ""ESPESOR DE PASTILLA EXTERIOR: 17.5 mm"", ""ANCHO DE PASTILLA INTERIOR: 73.3 mm"", ""LARGO DE PASTILLA INTERIOR: 89.7 mm"", ""CANTIDAD DE PASTILLAS: 4"", ""POSICION: DELANTERO""]",8,"[""ICER: 180323"", ""LITTON: 37311"", ""POS: 0114""]",3,,,38.8159
GDB3147,https://icepar.specparts.shop/products/detail?slug=trw_gdb3147-269910,705,,GDB3147,P FRE DEL TOYOTA CAMRY-CARINA-CORONA 90/94,(PD387/05P561/PGD562/040202/39690/N841/800219/930219/190005/690219/RCPT01500/PAF0219),"[""TOYOTA CAMRY 2.2 (1991 AL 2002)"", ""TOYOTA CAMRY 2.4 (2002 AL 2011)"", ""TOYOTA CAMRY 2.5 (2011 AL 2014)"", ""TOYOTA CAMRY 2.5 16V AT (2015 AL 2022)"", ""TOYOTA CAMRY 2.5 HIBRIDO ECVT (2021 AL 2026)"", ""TOYOTA CAMRY 3.0 V6 (2002 AL 2006)"", ""TOYOTA CAMRY 3.0 V6 24V (1991 AL 2002)"", ""TOYOTA CAMRY 3.5 V6 (2005 AL 2011, 2013 AL 2016)"", ""TOYOTA CAMRY 3.5 V6 AT (2015 AL 2026)"", ""TOYOTA CARINA 14 (1981 AL 1992)"", ""TOYOTA CELICA 2.0 (EEUU) (1994 AL 1997)"", ""TOYOTA CORGLLA 18 HIBRIDO CVT (2021 AL 2026)"", ""TOYOTA COROLLA 18 HYBRID CVT (2022 AL 2026)"", ""TOYOTA COROLLA 2.0 16V GR-5 CVT (2022 AL 2026)"", ""TOYOTA COROLLA 20 CVT (2022 AL 2026)"", ""TOYOTA COROLLA 2.0 GR-SPORT CVT (2022 AL 2026)"", ""TOYOTA RAV 4 2.0 (2001 AL 2006)"", ""TOYOTA RAV 4 2.0 D4-D (2002 AL 2006)""]",18,"[""ESPESOR DE PASTILLA EXTERIOR: 17.5 mm"", ""ANCHO DE PASTILLA EXTERIOR: 53.0 mm"", ""LARGO DE PASTILLA EXTERIOR: 133.2 mm"", ""LARGO DE PASTILLA INTERIOR: 133.2 mm"", ""ANCHO DE PASTILLA INTERIOR: 53.0 mm"", ""ESPESOR DE PASTILLA INTERIOR: 17.5 mm"", ""CANTIDAD DE PASTILLAS: 4"", ""POSICION: DELANTERO""]",8,"[""FRAS-LE: PD/387"", ""ICER: 190005"", ""LITTON: 39690"", ""POS: 0219""]",4,,,47.9100
GDB4176,https://icepar.specparts.shop/products/detail?slug=trw_gdb4176-269918,705,,GDB4176,P FRE TRA JOURNEY 2.0 - CHRYLER : TOWN / GRAND VOYAGER,(PD300/05P1550/109502/46530/N737/800956/930956/181910/690956/PAF0956),"[""CHRYSLER TOWN & COUNTRY 36 V6 PENTASTAR (2012 AL 2021)"", ""CHRYSLER TOWN & COUNTRY 3.4 (2008 AL 2011)""]",2,"[""ANCHO DE PASTILLA EXTERIOR: 52.8 mm"", ""ANCHO DE PASTILLA INTERIOR: 52.8 mm"", ""ESPESOR DE PASTILLA INTERIOR: 16.8 mm"", ""ESPESOR DE PASTILLA EXTERIOR: 16.8 mm"", ""LARGO DE PASTILLA EXTERIOR: 116.6 mm"", ""CANTIDAD DE PASTILLAS: 4"", ""LARGO DE PASTILLA INTERIOR: 116.6 mm"", ""POSICION: TRASERO""]",8,"[""FRAS-LE: PD/300"", ""POS: 0956""]",2,,,27.8976
05P1770,https://icepar.specparts.shop/products/detail?slug=lpr_05p1770-286963,706,,05P1770,P FRE DEL CITROEN C4 CACTUS 1.2 VTI 75 PURE TECH 14/...- C ELYSEE 1.6,GDB1992 - OEM 1610699280 -  1608691380 - PAF1220,[],0,"[""POSICION: DELANTERO"", ""ANCHO DE PASTILLA EXTERIOR: 60.2 mm"", ""ESPESOR DE PASTILLA EXTERIOR: 18.8 mm"", ""LARGO DE PASTILLA EXTERIOR: 133.0 mm"", ""ANCHO: 60.2- 52.5 mm"", ""LARGO: 133 mm"", ""ESPESOR: 18.4 mm"", ""SISTEMA: MANDO""]",8,"[""BENDIX: 5734618"", ""BLM: C4-425437A"", ""EUROPAR: 1619790580"", ""EUROREPAR: 1619790580"", ""FERODO: FDB4823"", ""FRAS-LE: PD/1541"", ""ICER: 182131"", ""LPR: OSP1770"", ""MINTEX: MDB3345"", ""REMSA: 1530 00"", ""TRW: GDB1992""]",11,,,31.6992
